,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1380,232,12.8,1,0.039385992,0,224.8404,2,15,0,1,2,1575.2828
1381,938,15.0,0,0.064241345,1,45.206,0,14,0,0,0,792.302
1382,939,12.5,2,0.006759519,2,42.8112,3,26,1,1,0,639.168
1383,508,17.35,2,0.16724376900000001,2,176.2712,3,26,1,1,0,2988.1104
1384,239,7.975,0,0.01469075,0,84.725,1,4,0,1,1,1747.725
1385,940,10.5,1,0.013551445,0,142.0154,1,4,0,1,1,2410.8618
1386,244,12.857645184135976,0,0.105085956,0,82.3908,4,28,0,1,3,3691.1952
1387,941,14.35,2,0.017038776999999998,2,112.5228,7,16,2,0,0,1989.4104
1388,942,12.35,1,0.038718195,0,110.65700000000001,6,6,0,2,0,2087.283
1389,943,10.195,1,0.075291577,0,119.1808,2,15,0,1,2,351.5424
1390,649,18.5,1,0.07048184085069421,0,148.7418,5,11,0,2,0,2501.4106
1391,944,11.5,0,0.07048184085069421,0,119.5124,1,4,0,1,1,829.5868
1392,945,12.5,1,0.08208578700000001,0,92.2488,1,4,0,1,1,1358.2320000000002
1393,703,12.857645184135976,0,0.09593100199999999,1,198.5768,4,28,0,1,3,6897.688
1394,946,10.695,1,0.011448628999999998,0,72.9038,5,11,0,2,0,1034.6532
1395,947,14.15,2,0.00879232,2,195.011,8,9,2,2,0,1964.11
1396,842,17.6,0,0.049167388,0,114.9176,5,11,0,2,0,1946.7992
1397,948,12.857645184135976,2,0.079046992,2,39.8506,4,28,0,1,3,1480.0734
1398,167,6.215,1,0.049580407,0,227.4062,3,26,1,1,0,5191.2426
1399,949,18.1,0,0.022399592000000003,0,96.0094,7,16,2,0,0,1808.9786
1400,846,11.65,0,0.033926852,0,111.586,5,11,0,2,0,3395.58
1401,672,7.42,1,0.021617397000000003,0,185.0582,5,11,0,2,0,5201.2296
1402,697,20.0,2,0.0814536,2,36.819,0,14,0,0,0,768.9989999999999
1403,950,17.75,0,0.07607772,0,112.4544,0,14,0,0,0,2348.9424
1404,134,14.0,1,0.135775701,0,54.56399999999999,7,16,2,0,0,1597.92
1405,951,15.35,1,0.07048184085069421,0,193.0504,0,14,0,0,0,2492.7552
1406,659,6.13,0,0.076891526,1,61.5536,5,11,0,2,0,796.2968
1407,284,9.695,1,0.128543405,0,226.5404,5,11,0,2,0,4500.808
1408,273,20.25,1,0.014793357,0,191.5162,7,16,2,0,0,3078.6592
1409,952,12.857645184135976,1,0.066406853,0,259.7962,4,28,0,1,3,5697.9164
1410,953,15.85,1,0.0071404680000000005,0,40.848,3,26,1,1,0,679.1160000000001
1411,678,19.85,1,0.020858778999999997,0,62.8194,3,26,1,1,0,928.791
1412,733,4.61,0,0.123346085,1,172.5396,6,6,0,2,0,3663.2316
1413,670,7.365,0,0.159937597,0,93.912,8,9,2,2,0,1304.968
1414,954,12.857645184135976,0,0.067128641,1,242.8486,4,28,0,1,3,3420.8804
1415,900,18.85,0,0.042736348,0,255.933,5,11,0,2,0,3844.995
1416,955,12.857645184135976,1,0.172629683,0,148.4708,4,28,0,1,3,3761.77
1417,164,11.3,0,0.007278511999999999,0,196.7426,8,9,2,2,0,2768.3964
1418,956,7.405,0,0.07048184085069421,0,205.7296,6,6,0,2,0,4570.0512
1419,957,15.7,1,0.03079807,0,252.9724,6,6,0,2,0,3020.0688
1420,958,7.72,0,0.12152072,0,118.244,7,16,2,0,0,958.752
1421,868,6.65,0,0.053591345,0,149.7734,6,6,0,2,0,2375.5744
1422,354,10.6,2,0.035163639,2,84.4224,3,26,1,1,0,852.2239999999999
1423,115,12.857645184135976,2,0.061470857999999996,2,48.6034,9,28,2,0,2,145.8102
1424,240,15.85,0,0.043226398,0,37.5164,8,9,2,2,0,270.3148
1425,959,12.15,0,0.062640143,0,36.6532,6,6,0,2,0,251.6724
1426,960,11.35,1,0.06358394,0,89.4856,6,6,0,2,0,1142.5128
1427,961,20.1,2,0.077389797,2,60.8536,3,26,1,1,0,1347.5792
1428,962,15.7,1,0.00878535,0,204.998,6,6,0,2,0,5366.348000000001
1429,963,12.857645184135976,1,0.136592891,0,238.0248,9,28,2,0,2,711.0744
1430,964,16.7,1,0.054937907,0,64.2168,6,6,0,2,0,1661.8368
1431,965,6.115,1,0.007084185,1,191.153,6,6,0,2,0,3415.554
1432,966,20.7,2,0.027052013,2,73.9354,6,6,0,2,0,1655.1788
1433,616,9.8,1,0.072863893,0,118.6098,8,9,2,2,0,843.5686
1434,776,12.857645184135976,0,0.244102315,0,148.076,9,28,2,0,2,146.476
1435,598,20.35,0,0.141789197,0,121.9072,8,9,2,2,0,1347.5792
1436,967,12.857645184135976,0,0.035414528,0,218.2166,4,28,0,1,3,3701.1822
1437,387,6.85,0,0.022864238,0,260.0594,3,26,1,1,0,6018.1662
1438,503,20.35,0,0.054011943,0,116.5466,3,26,1,1,0,1885.5456
1439,518,9.195,1,0.117462619,0,158.9578,8,9,2,2,0,2246.4092
1440,968,9.695,2,0.11411658,2,158.8604,0,14,0,0,0,4436.8912
1441,432,12.857645184135976,0,0.046124444,0,206.7954,9,28,2,0,2,833.5816
1442,969,11.65,1,0.075849167,0,85.1908,7,16,2,0,0,2181.1608
1443,970,6.035,1,0.065729039,0,188.324,3,26,1,1,0,1491.392
1444,799,18.2,2,0.097865088,2,221.8456,2,15,0,1,2,884.1824
1445,647,12.857645184135976,2,0.058827582999999996,2,110.4912,9,28,2,0,2,436.7648
1446,233,7.63,0,0.061313057000000004,1,93.3436,1,4,0,1,1,1323.6104
1447,37,6.385,1,0.123961415,0,33.2874,5,11,0,2,0,141.1496
1448,971,9.6,1,0.014270393999999999,0,187.3872,1,4,0,1,1,2647.2208
1449,972,20.5,0,0.060847634000000005,0,75.0696,2,15,0,1,2,149.1392
1450,973,12.857645184135976,0,0.07048184085069421,0,253.0356,4,28,0,1,3,11445.101999999999
1451,143,18.35,2,0.014103353999999999,2,225.4746,6,6,0,2,0,1346.2476
1452,89,19.6,0,0.033901442000000004,1,56.2614,7,16,2,0,0,773.6596
1453,974,14.15,1,0.024454052,0,197.21099999999998,5,11,0,2,0,3731.809
1454,975,12.857645184135976,1,0.07048184085069421,0,55.9298,9,28,2,0,2,107.8596
1455,976,12.857645184135976,1,0.096730427,0,159.0262,4,28,0,1,3,5887.6694
1456,977,17.6,0,0.097198194,1,89.8856,8,9,2,2,0,351.5424
1457,524,19.0,1,0.066005186,0,188.4214,6,6,0,2,0,2826.321
1458,978,8.42,1,0.030890617999999998,0,228.7352,0,14,0,0,0,5954.9152
1459,979,9.3,0,0.028498354,0,195.8136,3,26,1,1,0,2332.9632
1460,99,19.75,0,0.033883448,0,213.2902,8,9,2,2,0,4247.804
1461,980,6.78,0,0.06656564400000001,0,185.324,3,26,1,1,0,3914.9040000000005
1462,981,12.857645184135976,2,0.169943195,2,116.2492,9,28,2,0,2,115.8492
1463,982,17.25,0,0.07048184085069421,1,263.591,5,11,0,2,0,788.9730000000001
1464,983,15.3,1,0.08476519199999999,0,215.0218,7,16,2,0,0,1923.4962
1465,766,15.7,1,0.027617046,0,168.27900000000002,7,16,2,0,0,4074.696
1466,984,17.85,0,0.052166995,0,121.7072,8,9,2,2,0,2817.6656
1467,985,12.857645184135976,1,0.07048184085069421,0,184.2608,4,28,0,1,3,6064.1064
1468,986,15.3,2,0.038460297000000004,2,104.0332,2,15,0,1,2,205.0664
1469,730,16.25,0,0.025789175,0,166.9474,5,11,0,2,0,2863.6058
1470,987,15.0,1,0.161301097,0,185.1266,3,26,1,1,0,2213.1192
1471,988,13.85,0,0.034640466,1,116.1492,5,11,0,2,0,1274.3412
1472,977,12.857645184135976,0,0.07048184085069421,1,89.1856,4,28,0,1,3,2109.2544
1473,549,13.8,1,0.064307102,0,77.3012,0,14,0,0,0,1593.9252
1474,812,7.475,2,0.076036381,2,153.9656,1,4,0,1,1,2625.9152
1475,989,18.7,1,0.071091591,0,228.601,6,6,0,2,0,4823.721
1476,671,12.5,0,0.187841082,0,119.244,2,15,0,1,2,119.844
1477,240,15.85,0,0.043234574000000005,0,38.3164,7,16,2,0,0,540.6296
1478,587,12.857645184135976,0,0.026055106,0,169.5474,4,28,0,1,3,4211.185
1479,752,20.75,0,0.109153001,0,161.3578,1,4,0,1,1,4492.8184
1480,500,5.82,2,0.08062523,2,168.37900000000002,8,9,2,2,0,1188.453
1481,657,5.785,1,0.09012919999999999,0,89.8856,2,15,0,1,2,175.7712
1482,990,13.1,1,0.098938169,0,195.7768,0,14,0,0,0,4138.6128
1483,530,10.1,1,0.07048184085069421,0,225.1088,3,26,1,1,0,3579.3408
1484,991,16.75,2,0.032580547,2,192.1162,8,9,2,2,0,3848.324
1485,560,12.857645184135976,0,0.09793725199999999,0,98.9042,4,28,0,1,3,4960.21
1486,992,17.1,1,0.07048184085069421,0,208.5638,0,14,0,0,0,5383.6588
1487,661,7.42,0,0.020391845,0,248.9092,7,16,2,0,0,2241.0828
1488,803,7.51,0,0.103813029,0,113.7544,7,16,2,0,0,671.1264
1489,993,12.857645184135976,0,0.031069202999999997,0,179.6686,9,28,2,0,2,177.7686
1490,994,12.857645184135976,0,0.062294472999999996,0,242.417,9,28,2,0,2,486.034
1491,3,19.2,1,0.022914478,0,181.195,8,9,2,2,0,2380.235
1492,145,18.6,0,0.152058281,0,99.9358,7,16,2,0,0,201.0716
1493,995,7.105,2,0.044991294,2,59.2562,1,4,0,1,1,651.8182
1494,877,4.92,0,0.046214970999999994,0,199.8084,6,6,0,2,0,3968.1679999999997
1495,996,11.0,1,0.13312044,0,221.5798,8,9,2,2,0,4187.2162
1496,997,7.68,2,0.255348289,2,84.4224,2,15,0,1,2,170.4448
1497,372,13.15,0,0.036879538999999996,0,181.3976,6,6,0,2,0,3078.6592
1498,746,7.52,1,0.044202545,0,182.995,1,4,0,1,1,4394.28
1499,998,8.895,1,0.137858955,0,162.1236,0,14,0,0,0,2577.9776
1500,999,4.805,1,0.037668051,0,126.7704,3,26,1,1,0,2628.5784
1501,224,12.857645184135976,0,0.224837308,0,112.7886,9,28,2,0,2,222.3772
1502,225,7.785,0,0.089069748,0,62.751000000000005,1,4,0,1,1,1707.777
1503,547,8.975,1,0.053027397999999996,0,86.0224,6,6,0,2,0,1278.336
1504,674,12.857645184135976,2,0.118099673,2,262.89099999999996,4,28,0,1,3,5522.811
1505,744,9.3,0,0.07048184085069421,0,182.9292,6,6,0,2,0,4013.4424
1506,433,10.895,0,0.137023446,0,263.7568,0,14,0,0,0,7646.0472
1507,1000,15.0,1,0.026950104,0,220.9456,1,4,0,1,1,1768.3648
1508,126,12.15,2,0.07048184085069421,2,224.4404,1,4,0,1,1,5626.01
1509,1001,16.7,1,0.119362812,0,180.3976,3,26,1,1,0,3078.6592
1510,1002,15.1,1,0.067350054,0,257.3304,1,4,0,1,1,3874.9559999999997
1511,131,8.02,2,0.07048184085069421,2,157.7972,3,26,1,1,0,1713.7692
1512,264,19.35,1,0.049712775,0,78.2644,0,14,0,0,0,1492.7236
1513,1003,20.7,1,0.12220809099999999,0,119.7466,6,6,0,2,0,4006.7844
1514,776,12.857645184135976,0,0.138742518,0,147.476,4,28,0,1,3,3368.948
1515,684,4.59,0,0.070780558,1,114.586,7,16,2,0,0,1245.046
1516,949,18.1,0,0.037492325,0,95.5094,2,15,0,1,2,95.2094
1517,1004,12.85,2,0.053527105,2,185.1608,0,14,0,0,0,2388.8904
1518,676,16.75,2,0.076164013,2,34.0532,6,6,0,2,0,575.2512
1519,801,14.85,1,0.009995002,0,154.463,6,6,0,2,0,3755.112
1520,1005,8.235,0,0.08259502,0,149.1076,5,11,0,2,0,1182.4608
1521,1006,6.425,0,0.063122753,0,131.3626,3,26,1,1,0,262.3252
1522,244,6.59,0,0.105597316,0,83.4908,7,16,2,0,0,1342.2528
1523,1007,12.857645184135976,1,0.021863506,0,247.0092,4,28,0,1,3,5478.2024
1524,1008,12.857645184135976,2,0.063800266,2,123.0414,4,28,0,1,3,4629.9732
1525,209,6.36,2,0.006012413,2,163.0526,6,6,0,2,0,1644.526
1526,304,17.35,1,0.06320719799999999,0,89.383,6,6,0,2,0,1258.362
1527,1009,8.6,2,0.069809115,2,90.5146,6,6,0,2,0,729.7168
1528,120,17.7,0,0.011660463000000001,0,96.541,1,4,0,1,1,2220.4429999999998
1529,1010,7.6,1,0.142410775,0,171.9448,7,16,2,0,0,3749.7856
1530,1011,19.6,0,0.024226902,1,48.7718,7,16,2,0,0,236.359
1531,1012,12.857645184135976,2,0.082440705,2,61.3194,4,28,0,1,3,2043.3402
1532,744,9.3,0,0.066918731,0,184.2292,5,11,0,2,0,1641.8628
1533,536,20.2,2,0.07439000700000001,2,91.4462,5,11,0,2,0,1943.4702
1534,1013,11.35,1,0.005530516,0,171.179,7,16,2,0,0,4923.590999999999
1535,1014,16.5,0,0.028579565,0,90.3146,6,6,0,2,0,2554.0088
1536,1015,17.1,2,0.038705317,2,165.0842,3,26,1,1,0,2320.9788
1537,201,4.88,1,0.07048184085069421,0,53.1298,8,9,2,2,0,808.947
1538,745,10.195,0,0.10800453199999999,0,148.7076,6,6,0,2,0,1330.2684
1539,232,12.8,1,0.023626808,0,223.2404,1,4,0,1,1,2475.4444
1540,714,12.857645184135976,0,0.070660449,0,180.4002,9,28,2,0,2,716.4008
1541,326,8.05,1,0.078719835,0,258.5646,1,4,0,1,1,3091.9752
1542,96,20.6,1,0.046208155,0,178.0344,1,4,0,1,1,1605.9096
1543,200,6.32,0,0.012769753,0,39.9822,1,4,0,1,1,78.5644
1544,144,5.465,1,0.048486800999999996,0,131.2626,3,26,1,1,0,3410.2276
1545,1016,18.25,0,0.132596101,0,226.2062,2,15,0,1,2,677.1186
1546,1017,14.5,1,0.128459481,0,102.0332,0,14,0,0,0,2050.6639999999998
1547,366,15.7,2,0.161317495,2,57.5562,1,4,0,1,1,829.5868
1548,1018,9.6,2,0.011211251,2,166.9184,2,15,0,1,2,660.4736
1549,728,20.7,1,0.11429451199999999,0,94.9436,0,14,0,0,0,1229.0668
1550,1019,6.055,0,0.031103357,0,159.9578,7,16,2,0,0,2727.7826
1551,1020,5.655,0,0.08527498800000001,0,165.05,7,16,2,0,0,2330.3
1552,980,6.78,0,0.066892471,0,186.424,1,4,0,1,1,1304.968
1553,610,12.857645184135976,0,0.078764059,0,241.3854,9,28,2,0,2,483.3708
1554,924,6.865,1,0.036042938999999996,0,244.4486,6,6,0,2,0,4153.9262
1555,1021,6.61,1,0.04855968,0,188.4898,2,15,0,1,2,187.0898
1556,521,12.857645184135976,0,0.082602127,0,120.9756,4,28,0,1,3,3877.6192
1557,1008,12.6,2,0.064240743,2,121.9414,5,11,0,2,0,1462.0968
1558,1019,6.055,0,0.031230058999999998,0,160.3578,1,4,0,1,1,1765.0358
1559,802,20.2,2,0.100114941,2,188.3898,5,11,0,2,0,3554.7062
1560,1022,12.857645184135976,1,0.22417463,0,168.8816,9,28,2,0,2,167.7816
1561,104,14.15,0,0.035943717,1,40.5138,7,16,2,0,0,446.7518
1562,1023,16.5,1,0.06619442,0,184.4292,3,26,1,1,0,3101.2964
1563,1024,13.3,1,0.07143905099999999,0,61.0536,8,9,2,2,0,1898.8616
1564,494,9.195,0,0.108059141,0,181.7634,0,14,0,0,0,6179.9556
1565,432,12.857645184135976,0,0.026216144,0,207.5954,4,28,0,1,3,6668.6528
1566,916,9.0,0,0.085938463,0,168.6816,8,9,2,2,0,1342.2528
1567,962,15.7,1,0.008734284,0,207.898,8,9,2,2,0,3095.97
1568,756,18.1,2,0.049016517,2,128.7336,0,14,0,0,0,2173.1712
1569,323,12.857645184135976,0,0.111554381,0,59.821999999999996,4,28,0,1,3,1677.816
1570,957,15.7,1,0.030672457,0,253.1724,0,14,0,0,0,5285.1204
1571,327,9.195,1,0.07799564099999999,0,107.1596,3,26,1,1,0,2804.3496
1572,928,12.857645184135976,0,0.08571527300000001,0,146.6076,4,28,0,1,3,1773.6912
1573,800,13.85,1,0.05643278400000001,0,234.93,5,11,0,2,0,4660.6
1574,668,20.2,2,0.066200667,2,61.451,1,4,0,1,1,126.50200000000001
1575,210,12.857645184135976,1,0.24554262699999999,0,172.2764,9,28,2,0,2,171.7764
1576,6,13.65,1,0.012751700000000001,0,55.5588,7,16,2,0,0,1603.2464
1577,963,15.0,1,0.07794933400000001,0,238.7248,3,26,1,1,0,2133.2232
1578,1025,10.695,2,0.06402288099999999,2,36.0848,1,4,0,1,1,372.848
1579,934,12.857645184135976,1,0.182407266,0,109.15700000000001,4,28,0,1,3,1867.569
1580,134,14.0,1,0.136328794,0,54.864,1,4,0,1,1,319.584
1581,370,6.655,0,0.016958832,0,210.0586,7,16,2,0,0,4221.1720000000005
1582,1026,16.5,1,0.068125756,0,101.199,7,16,2,0,0,1031.99
1583,1027,9.6,1,0.02734361,0,257.8304,7,16,2,0,0,1808.3128
1584,1028,6.55,1,0.034658144,0,155.8288,0,14,0,0,0,1099.9016
1585,920,16.25,0,0.07048184085069421,0,89.8804,6,6,0,2,0,1102.5648
1586,427,15.25,1,0.065841719,0,179.86599999999999,3,26,1,1,0,2696.49
1587,1029,9.695,1,0.029158762999999997,0,174.537,8,9,2,2,0,1235.059
1588,972,12.857645184135976,0,0.063649582,0,74.7696,9,28,2,0,2,74.5696
1589,888,16.0,0,0.05706009,0,225.0404,7,16,2,0,0,4950.8888
1590,794,15.85,0,0.11566015,0,218.3166,2,15,0,1,2,435.4332
1591,542,12.857645184135976,0,0.075691713,0,98.241,4,28,0,1,3,2220.4429999999998
1592,80,18.85,2,0.167844438,2,193.9136,0,14,0,0,0,3110.6176
1593,167,6.215,1,0.049722335,0,224.5062,5,11,0,2,0,4514.124
1594,609,12.857645184135976,0,0.14095631,0,167.7132,4,28,0,1,3,3889.6036
1595,161,11.8,2,0.058827557,2,80.8618,0,14,0,0,0,1288.9888
1596,1030,7.325,0,0.093765794,0,90.3146,1,4,0,1,1,1733.0774
1597,710,10.5,0,0.048092816,1,159.2946,0,14,0,0,0,1893.5352
1598,679,15.7,1,0.018968743,0,61.9536,5,11,0,2,0,1225.072
1599,87,12.857645184135976,0,0.024032484,0,124.973,4,28,0,1,3,2463.46
1600,682,13.0,1,0.070444232,0,63.4484,5,11,0,2,0,1043.9744
1601,780,13.5,1,0.125469442,0,264.491,0,14,0,0,0,6574.775
1602,1031,6.865,0,0.01405025,1,128.9652,1,4,0,1,1,1679.1476
1603,1032,7.785,0,0.139436695,0,103.0306,3,26,1,1,0,2404.2038
1604,456,17.7,1,0.016593506,0,46.9034,8,9,2,2,0,972.068
1605,536,20.2,2,0.124261614,2,93.6462,2,15,0,1,2,277.6386
1606,70,7.855,0,0.011261165,0,189.5188,7,16,2,0,0,1904.1879999999999
1607,1033,6.36,0,0.120520818,0,45.906000000000006,8,9,2,2,0,419.454
1608,1034,17.0,1,0.015965308,0,229.4352,7,16,2,0,0,4809.7392
1609,1035,5.78,0,0.09638622699999999,0,163.5552,7,16,2,0,0,1787.0072
1610,1036,11.5,0,0.073029341,0,187.953,5,11,0,2,0,2656.542
1611,1037,12.857645184135976,1,0.043443752999999995,0,158.1946,4,28,0,1,3,6942.9624
1612,254,18.2,0,0.049520592999999995,0,147.3734,1,4,0,1,1,2375.5744
1613,1016,18.25,0,0.079152918,0,223.8062,3,26,1,1,0,4288.4178
1614,119,12.6,0,0.048741487,0,60.4194,3,26,1,1,0,990.7104
1615,1038,8.575,1,0.071958197,0,195.3794,0,14,0,0,0,3511.4292
1616,341,18.2,0,0.162147349,0,37.719,1,4,0,1,1,549.285
1617,1039,8.115,1,0.05382735,0,155.2972,2,15,0,1,2,311.5944
1618,1040,12.65,0,0.069565759,0,52.4324,5,11,0,2,0,571.2564
1619,238,12.857645184135976,0,0.056019324,0,40.0454,4,28,0,1,3,419.454
1620,390,8.775,0,0.10991127199999999,1,41.9428,7,16,2,0,0,1537.9979999999998
1621,1041,5.94,1,0.029366813,0,187.7556,8,9,2,2,0,3755.112
1622,1042,18.85,0,0.055347985,0,131.5284,8,9,2,2,0,1581.9408
1623,793,9.8,1,0.07048184085069421,0,49.2008,3,26,1,1,0,657.8104
1624,646,12.65,1,0.156926608,0,238.3538,6,6,0,2,0,5528.1374
1625,758,20.7,2,0.039405676,2,149.8366,1,4,0,1,1,2267.049
1626,790,14.65,0,0.17017651600000003,1,55.2614,3,26,1,1,0,718.3982
1627,455,12.857645184135976,0,0.033777628999999997,0,222.8456,4,28,0,1,3,7073.4592
1628,1043,15.85,0,0.057546914000000005,0,55.8956,1,4,0,1,1,491.3604
1629,1044,17.25,1,0.16009590099999998,0,61.5194,6,6,0,2,0,1052.6298
1630,429,16.0,1,0.09983272800000001,0,87.4856,6,6,0,2,0,263.6568
1631,200,6.32,0,0.012717946,0,40.2822,7,16,2,0,0,628.5152
1632,172,6.525,2,0.09027863400000001,2,86.7882,8,9,2,2,0,1975.4286
1633,1045,6.695,0,0.07048184085069421,0,191.882,3,26,1,1,0,3861.64
1634,801,14.85,1,0.009958940999999999,0,157.963,5,11,0,2,0,2816.3340000000003
1635,815,17.1,0,0.032678839,0,150.7392,0,14,0,0,0,3131.9232
1636,791,10.3,1,0.07048184085069421,0,115.0176,3,26,1,1,0,4122.6336
1637,634,19.7,0,0.077849003,0,179.166,3,26,1,1,0,3056.022
1638,946,10.695,1,0.011443222,0,73.5038,0,14,0,0,0,1478.076
1639,305,7.285,2,0.031214809,2,177.1054,5,11,0,2,0,2626.5809999999997
1640,810,17.7,2,0.051146565,2,127.3678,1,4,0,1,1,3306.3628
1641,604,18.25,0,0.015302653000000001,0,198.0084,0,14,0,0,0,793.6336
1642,191,5.175,1,0.04937018,0,106.7622,2,15,0,1,2,211.7244
1643,1046,5.635,0,0.07048184085069421,0,148.705,0,14,0,0,0,1198.44
1644,837,6.035,0,0.23643360100000002,0,155.5998,2,15,0,1,2,153.7998
1645,1047,14.8,0,0.081372267,0,191.4846,1,4,0,1,1,3057.3536
1646,934,18.25,1,0.18329488,0,111.65700000000001,7,16,2,0,0,1537.9979999999998
1647,788,16.1,1,0.06358934,0,179.4318,1,4,0,1,1,360.8636
1648,338,16.75,0,0.060792265,0,170.4106,1,4,0,1,1,513.3318
1649,1048,17.7,1,0.07048184085069421,0,184.3924,7,16,2,0,0,4257.1252
1650,1049,8.88,2,0.098775709,2,208.92700000000002,0,14,0,0,0,7130.718000000001
1651,341,18.2,0,0.270300331,0,38.319,2,15,0,1,2,109.85700000000001
1652,686,11.15,0,0.119852889,0,44.9744,3,26,1,1,0,498.0184
1653,1050,20.0,0,0.034563936,0,45.3086,6,6,0,2,0,490.6946
1654,1051,7.935,2,0.031710329,2,263.091,3,26,1,1,0,5522.811
1655,715,20.1,0,0.074778547,0,110.7228,5,11,0,2,0,1657.842
1656,1052,13.65,1,0.013035608999999998,0,114.7834,8,9,2,2,0,3455.502
1657,343,6.635,1,0.046277955999999995,0,36.7506,1,4,0,1,1,75.9012
1658,1016,18.25,0,0.07937949999999999,0,226.1062,5,11,0,2,0,6771.186
1659,1053,11.15,2,0.073783159,2,66.0142,6,6,0,2,0,988.7130000000001
1660,310,19.5,2,0.01572192,2,185.6608,8,9,2,2,0,918.804
1661,279,6.48,0,0.033952603,0,148.2076,0,14,0,0,0,3399.5748
1662,1054,11.15,1,0.10522002400000001,0,102.7648,3,26,1,1,0,1142.5128
1663,1055,5.985,0,0.09571560800000001,0,125.8678,3,26,1,1,0,3560.6984
1664,1056,7.27,2,0.046822808,2,99.3384,6,6,0,2,0,2759.0752
1665,931,6.78,1,0.07048184085069421,0,227.5694,0,14,0,0,0,3653.9104
1666,1057,9.195,1,0.04731256,0,50.7666,1,4,0,1,1,512.6659999999999
1667,152,19.5,1,0.077108099,1,232.8958,3,26,1,1,0,5608.6992
1668,244,6.59,0,0.10602747400000001,0,83.9908,1,4,0,1,1,1426.1436
1669,1058,7.51,0,0.01742908,0,229.601,7,16,2,0,0,6201.927
1670,1059,12.857645184135976,2,0.073229342,2,254.1014,9,28,2,0,2,255.0014
1671,818,12.857645184135976,0,0.157257637,0,215.0192,9,28,2,0,2,1078.596
1672,1060,12.857645184135976,0,0.039988162,0,55.7298,4,28,0,1,3,1024.6662
1673,533,12.5,0,0.081119484,0,220.0798,8,9,2,2,0,1322.2788
1674,633,17.0,2,0.052421981,2,123.773,1,4,0,1,1,1231.73
1675,1061,12.857645184135976,2,0.070791391,2,46.4086,4,28,0,1,3,2007.3870000000002
1676,1040,12.65,0,0.069817659,0,53.5324,6,6,0,2,0,830.9184
1677,693,12.5,1,0.10997157800000001,0,82.7592,8,9,2,2,0,577.9144
1678,1062,18.7,1,0.09195097199999999,0,184.2292,1,4,0,1,1,1277.0044
1679,996,11.0,1,0.133145617,0,218.4798,7,16,2,0,0,2203.798
1680,1063,12.857645184135976,2,0.046609280999999995,2,248.6776,9,28,2,0,2,495.3552
1681,1064,7.35,0,0.028652919,0,40.5454,5,11,0,2,0,545.2902
1682,433,10.895,0,0.136696892,0,264.5568,3,26,1,1,0,5536.7928
1683,303,17.2,1,0.012002075,0,165.3184,3,26,1,1,0,990.7104
1684,188,15.5,1,0.025513973,0,83.7934,6,6,0,2,0,1474.0812
1685,1065,7.905,0,0.06419430400000001,1,229.4694,5,11,0,2,0,2055.3246
1686,444,9.8,0,0.013920031999999999,1,45.006,6,6,0,2,0,792.302
1687,319,11.6,1,0.079251097,0,79.2276,1,4,0,1,1,649.8208
1688,46,12.857645184135976,1,0.121043709,0,59.422,4,28,0,1,3,1078.596
1689,119,12.857645184135976,0,0.048545853,0,60.1194,4,28,0,1,3,1114.5492
1690,450,5.825,2,0.091467933,2,159.7894,8,9,2,2,0,1294.3152
1691,14,16.35,0,0.07048184085069421,0,196.3426,1,4,0,1,1,1384.1982
1692,1066,14.7,0,0.020916223,1,141.8128,8,9,2,2,0,1869.5664
1693,113,11.6,0,0.07048184085069421,1,141.9154,8,9,2,2,0,992.7078
1694,914,16.75,0,0.104768536,0,155.16299999999998,3,26,1,1,0,2972.797
1695,1067,12.5,0,0.020680498999999998,0,197.2742,3,26,1,1,0,2587.9646
1696,1068,12.6,1,0.123727659,0,253.0356,2,15,0,1,2,254.3356
1697,386,12.35,2,0.16380550900000002,2,117.6124,3,26,1,1,0,3910.9092
1698,74,13.35,0,0.065082452,0,93.0804,5,11,0,2,0,2113.2492
1699,1069,12.857645184135976,1,0.18212836300000002,0,165.65,9,28,2,0,2,665.8
1700,255,12.857645184135976,1,0.01871404,0,223.4772,4,28,0,1,3,7116.0704
1701,362,12.857645184135976,0,0.159096908,1,129.3336,9,28,2,0,2,127.8336
1702,1069,6.63,1,0.103935018,0,166.85,3,26,1,1,0,5326.4
1703,1021,6.61,1,0.029129907000000003,0,188.4898,1,4,0,1,1,4677.245
1704,1022,19.6,1,0.128011859,0,166.8816,8,9,2,2,0,1845.5976
1705,235,13.6,1,0.11985054099999999,0,234.53,6,6,0,2,0,6524.84
1706,929,12.857645184135976,0,0.073985248,0,252.5724,4,28,0,1,3,3271.7412
1707,1070,19.25,1,0.027233781000000002,0,197.511,6,6,0,2,0,982.055
1708,1071,12.857645184135976,0,0.079440262,1,86.7882,9,28,2,0,2,85.8882
1709,887,20.0,1,0.060022526,0,168.7132,5,11,0,2,0,6426.3016
1710,153,12.857645184135976,0,0.02110482,0,217.0824,4,28,0,1,3,6769.8544
1711,752,20.75,0,0.18195852399999998,0,161.0578,2,15,0,1,2,481.3734
1712,489,7.235,0,0.058222587,0,114.8834,0,14,0,0,0,3340.3186
1713,754,12.857645184135976,2,0.054723717000000005,2,36.6874,4,28,0,1,3,1058.622
